Name,Address,City,State,Zip Code,Country,Latitude,Longitude,categories
Subway,11096 Fondren Rd,Houston,TX,77096,US,29.659315999999997,-95.508549,Fast Food Restaurants
Subway,75 Declaration Dr,Chico,CA,95973,US,39.772081,-121.872372,Fast Food Restaurant
Jimmy Johns,3116 S Westnedge Ave,Kalamazoo,MI,49008,US,42.26025,-85.589617,Fast Food Restaurants
YUM Brands,4257 Kalamazoo Ave SE,Grand Rapids,MI,49508,US,42.886123,-85.62619000000001,Fast Food Restaurants
YUM Brands,6390 28th St SE,Grand Rapids,MI,49546,US,42.913090999999994,-85.511043,Fast Food Restaurants
Subway,5842 W Central Ave,Toledo,OH,43615,US,41.676695,-83.681827,Fast Food Restaurants
Subway,572 W Main St,Xenia,OH,45385,US,39.684015,-83.939423,Fast Food Restaurants
Subway,5400 Lauby Rd,North Canton,OH,44720,US,40.919338,-81.430099,Fast Food Restaurants
Subway,5537 Bigger Rd,Dayton,OH,45440,US,39.661189,-84.126814,Fast Food Restaurants
Subway,5321 Center Rd,Brunswick,OH,44212,US,41.23798,-81.877027,Sandwich Place and Fast Food Restaurant
Subway,536 W High Ave,New Philadelphia,OH,44663,US,40.491188,-81.454929,Fast Food Restaurants
Subway,506a W Marion Rd,Mount Gilead,OH,43338,US,40.548701,-82.844677,Fast Food Restaurants
Subway,4721 Tuscarawas St W,Canton,OH,44708,US,40.795078000000004,-81.434197,Fast Food Restaurants
Subway,1421 Sumter St,Columbia,SC,29201,US,34.004844,-81.033376,Fast Food Restaurants
Subway,1280 Eighteen Mile Rd,Central,SC,29630,US,34.699405,-82.752329,Sandwich Place and Fast Food Restaurant
Subway,1100 Jet Port Rd,Myrtle Beach,SC,29577,US,33.684688,-78.92227700000001,Fast Food Restaurant and Sandwich Place
Subway,1101 Highway 86,Piedmont,SC,29673,US,34.701822,-82.478311,Fast Food Restaurant
Subway,900 N 99th Ave,Avondale,AZ,85323,US,33.456407,-112.274322,Fast Food Restaurants
Subway,8987 W Olive Ave,Peoria,AZ,85345,US,33.565182,-112.25288799999998,Fast Food Restaurants
Subway,7400 San Pedro Ave,San Antonio,TX,78216,US,29.516969,-98.499215,Fast Food Restaurants
Subway,7725 Market Place Dr,Aurora,OH,44202,US,41.351769,-81.385315,Fast Food Restaurant
Subway,7170 E Lincoln Way,Wooster,OH,44691,US,40.797895000000004,-81.844461,Fast Food Restaurants
Subway,6836 Hamilton Ave,Cincinnati,OH,45224,US,39.217414,-84.548969,Fast Food Restaurants
Subway,6347 Tussing Rd,Reynoldsburg,OH,43068,US,39.926986,-82.82929,Fast Food Restaurants
Subway,6641 Pearl Rd,Cleveland,OH,44130,US,41.382329999999996,-81.77987900000001,Fast Food Restaurants
Subway,6023 Royalton Rd,North Royalton,OH,44133,US,41.312568,-81.726857,Fast Food Restaurants
Subway,608 Ring Rd,Harrison,OH,45030,US,39.259189,-84.79607800000001,Fast Food Restaurants
Subway,5903 Weckerly Rd,Whitehouse,OH,43571,US,41.534852,-83.783101,Sandwich Place and Fast Food Restaurant
Subway,140 W Broadway St,New Lexington,OH,43764,US,39.720165,-82.211421,Fast Food Restaurants
Subway,1386 W 1st St,Springfield,OH,45504,US,39.940888,-83.832643,Fast Food Restaurants
Subway,1300 Doral Dr,Youngstown,OH,44514,US,41.028333,-80.631536,Fast Food
Subway,1221 Georgesville Rd,Columbus,OH,43228,US,39.927822,-83.116875,Fast Food Restaurants
Subway,1164 Hill Rd N,Pickerington,OH,43147,US,39.911660999999995,-82.77914799999999,Fast Food Restaurants
Subway,1400 N Piedmont Ave,Rockmart,GA,30153,US,34.00942,-85.043112,Fast Food Restaurants
YUM Brands,2214 Lincoln Ave,Harlan,IA,51537,US,41.648015,-95.33893,Fast Food Restaurants
Subway,818 Turner Mccall Blvd SW,Rome,GA,30161,US,34.260517,-85.167731,Fast Food Restaurants
Subway,4257 Cloud Springs Rd,Ringgold,GA,30736,US,34.964037,-85.194384,Fast Food Restaurants
Subway,3230 Medlock Bridge Rd,Peachtree Corners,GA,30092,US,33.962931,-84.207303,Fast Food Restaurants
Subway,1544 Southlake Pkwy,Morrow,GA,30260,US,33.573278,-84.338408,Fast Food Restaurant
Subway,802 N Irwin Ave,Ocilla,GA,31774,US,31.603922999999998,-83.250291,Fast Food Restaurants
Subway,85 Powder Springs St,Marietta,GA,30064,US,33.950419000000004,-84.55025699999999,Fast Food Restaurants
Subway,1692 N Columbia St,Milledgeville,GA,31061,US,33.09945,-83.246563,Fast Food Restaurants
Subway,1000 S State St,Clarksdale,MS,38614,US,34.185109000000004,-90.588962,Fast Food Restaurants
Subway,2054 Harrison Blvd,Ogden,UT,84401,US,41.229661,-111.947981,Fast Food Restaurants
Subway,2280 S Main St,Greensboro,GA,30642,US,33.556208000000005,-83.189489,Fast Food Restaurants
Subway,201 Walmart Dr,Eatonton,GA,31024,US,33.295471,-83.388788,Fast Food Restaurants
Subway,4811 Ridge Rd,Douglasville,GA,30134,US,33.818054,-84.811134,Fast Food Restaurants
Subway,6525 Hiram Douglasville Hwy,Douglasville,GA,30134,US,33.817840000000004,-84.758485,Fast Food Restaurants
Subway,240 Paulding Plz,Dallas,GA,30132,US,33.912422,-84.834152,Fast Food Restaurant
Subway,240 Paulding Plz,Dallas,GA,30132,US,33.912422,-84.834152,Fast Food Restaurants
Subway,1620 Dogwood Dr SW,Conyers,GA,30012,US,33.669315999999995,-84.040607,Fast Food Restaurants
Subway,619 E 16th Ave,Cordele,GA,31015,US,31.963672999999996,-83.774534,Sandwich Place and Fast Food Restaurant
Subway,93 Church Ave,Brooklyn,NY,11218,US,40.642662,-73.979786,Fast Food Restaurants
Subway,1092 Flatbush Ave,Brooklyn,NY,11226,US,40.643839,-73.95786899999999,Fast Food
Subway,1503 Sheepshead Bay Rd,Brooklyn,NY,11235,US,40.587419,-73.954224,Fast Food Restaurants
McDonald's,2505 Southern Blvd,Bronx,NY,10458,US,40.856544,-73.880765,Fast Food
McDonald's,2505 Southern Blvd,Bronx,NY,10458,US,40.856544,-73.880765,Fast Food Restaurant
McDonald's,3280 Monroe Ave,Rochester,NY,14618,US,43.104559,-77.53872,Fast Food
McDonald's,317 Broadway,New York,NY,10007,US,40.715763,-74.005342,Fast Food
McDonald's,289 9th St,Brooklyn,NY,11215,US,40.669493,-73.986949,Fast Food
McDonald's,31 Holland Ave,Albany,NY,12209,US,42.647323,-73.771918,Fast Food Restaurants
McDonald's,3207 Erie Blvd E,Syracuse,NY,13214,US,43.051788,-76.073175,Fast Food Restaurant
McDonald's,315 Meadow Dr,North Tonawanda,NY,14120,US,43.052285999999995,-78.874572,Fast Food Restaurant
McDonald's,3120 Niagara Falls Blvd,Buffalo,NY,14228,US,43.039404,-78.824138,Fast Food Restaurant
McDonald's,280 N Broadway,Hicksville,NY,11801,US,40.777408,-73.529924,Fast Food Restaurants
McDonald's,262 Canal St,New York,NY,10013,US,40.718509999999995,-74.00115699999999,Fast Food
McDonald's,274 Genesee St,Oneida,NY,13421,US,43.07858,-75.650915,Fast Food Restaurants
McDonald's,265 Nassau Rd,Roosevelt,NY,11575,US,40.679047,-73.58957099999999,Fast Food Restaurant
McDonald's,262 Grider St,Buffalo,NY,14215,US,42.921504999999996,-78.82911700000001,Fast Food
McDonald's,2554 Central Park Ave,Yonkers,NY,10710,US,40.982557,-73.828288,Fast Food Restaurant
McDonald's,2341 Ridge Rd W,Rochester,NY,14626,US,43.208938,-77.690354,Fast Food
McDonald's,255 Carder Lane Rd,Frankfort,NY,13340,US,43.074814,-75.098029,Fast Food Restaurants
McDonald's,2410 Coney Island Ave,Brooklyn,NY,11223,US,40.598167,-73.961241,Fast Food
McDonald's,241 W Ferry St,Buffalo,NY,14213,US,42.91523,-78.89230500000001,Fast Food Restaurant
McDonald's,241 W Ferry St,Buffalo,NY,14213,US,42.91523,-78.89230500000001,Fast Food
McDonald's,2361 Hempstead Tpke,East Meadow,NY,11554,US,40.72495,-73.54767,Fast food restaurants
McDonald's,2240 Flatbush Ave,Brooklyn,NY,11234,US,40.615378,-73.928896,Fast Food Restaurants
McDonald's,205 Delaware St,Walton,NY,13856,US,42.168416,-75.13309,Fast Food
McDonald's,2058 Elmwood Ave,Buffalo,NY,14207,US,42.953142,-78.878979,Fast Food Restaurant Military
Subway,3400 Aramingo Ave,Philadelphia,PA,19134,US,39.99126,-75.101455,Fast Food Restaurants
Subway,2201 Walnut St,Philadelphia,PA,19103,US,39.950944,-75.177461,Fast Food Restaurants
Domino's Pizza,957 Main St,West Warwick,RI,2893,US,41.716538,-71.5235,Fast Food Restaurants
McDonald's,4430 E Thomas Rd,Phoenix,AZ,85018,US,33.480693,-111.985721,Fast Food Restaurant Camelback East
McDonald's,8220 W Indian School Rd,Phoenix,AZ,85033,US,33.494692,-112.237305,Fast Food Restaurants
McDonald's,7575 W Lower Buckeye Rd,Phoenix,AZ,85043,US,33.422931,-112.22293700000002,Fast Food
McDonald's,650 E Bell Rd,Phoenix,AZ,85022,US,33.640785,-112.06606799999999,Fast Food
McDonald's,3455 W Peoria Ave,Phoenix,AZ,85029,US,33.581495000000004,-112.13360700000001,Fast Food Restaurant
McDonald's,29555 N Cave Creek Rd,Cave Creek,AZ,85331,US,33.752474,-111.992502,Fast Food Restaurant
McDonald's,5750 W Thomas Rd,Phoenix,AZ,85031,US,33.480529,-112.183653,Fast Food
McDonald's,3130 E Broadway Rd,Phoenix,AZ,85040,US,33.407506,-112.013806,Fast Food Restaurant South Mountain
McDonald's,3130 E Broadway Rd,Phoenix,AZ,85040,US,33.407506,-112.013806,Fast Food Restaurant
McDonald's,3721 E Thomas Rd,Phoenix,AZ,85018,US,33.480432,-112.001577,Fast Food
McDonald's,2225 W Deer Valley Rd,Phoenix,AZ,85027,US,33.683725,-112.107786,Fast Food Restaurant
McDonald's,2225 W Deer Valley Rd,Phoenix,AZ,85027,US,33.683725,-112.107786,Fast Food
McDonald's,2130 W Southern Ave,Mesa,AZ,85202,US,33.393527,-111.87784099999999,Fast Food Restaurants
McDonald's,9119 W Union Hills Dr,Peoria,AZ,85382,US,33.652458,-112.256095,Fast Food Restaurant
McDonald's,6762 W Camelback Rd,Glendale,AZ,85303,US,33.50931,-112.20508500000001,Fast Food
McDonald's,900 W Riverside Dr,Parker,AZ,85344,US,34.150392,-114.289281,Fast Food Restaurant
McDonald's,8325 W Deer Valley Rd,Peoria,AZ,85382,US,33.681067999999996,-112.238446,Fast Food Restaurant
McDonald's,470 W Mariposa Rd,Nogales,AZ,85621,US,31.366015,-110.941268,Fast Food Restaurant
McDonald's,2665 S Alma School Rd,Mesa,AZ,85210,US,33.366153000000004,-111.858475,Fast Food Restaurants
McDonald's,411 N Val Vista Dr,Mesa,AZ,85213,US,33.423251,-111.753504,Fast Food Restaurants
McDonald's,4200 W Sample Rd,Pompano Beach,FL,33073,US,26.27378,-80.18244399999999,Fast Food
McDonald's,3264 E Andy Devine Ave,Kingman,AZ,86401,US,35.21911,-114.00901999999999,Fast Food Restaurants
McDonald's,5605 W Northern Ave,Glendale,AZ,85301,US,33.553084999999996,-112.17976000000002,Fast Food Restaurant
McDonald's,5842 W Olive Ave,Glendale,AZ,85302,US,33.567481,-112.18517,Fast Food Restaurants
McDonald's,5060 W Cactus Rd,Glendale,AZ,85304,US,33.596773999999996,-112.16812,Fast Food Restaurant
McDonald's,347 S Gulfview Blvd,Clearwater Beach,FL,33767,US,27.971953999999997,-82.829188,Fast Food
McDonald's,1536 N Higley Rd,Gilbert,AZ,85234,US,33.378145,-111.722807,Fast Food Restaurant
McDonald's,18250 NW 27th Ave,Miami Gardens,FL,33056,US,25.940154,-80.245387,Fast Food
McDonald's,18584 Us Highway 19 N,Clearwater,FL,33764,US,27.941432,-82.73105,Fast Food Restaurant
McDonald's,1222 Cape Coral Pkwy E,Cape Coral,FL,33904,US,26.562588,-81.949763,Fast food restaurants
McDonald's,1470 N Broadway Ave,Bartow,FL,33830,US,27.908842,-81.843377,Fast Food Restaurant
McDonald's,845 S Broad St,Brooksville,FL,34601,US,28.547807000000002,-82.39926,Fast Food Restaurants
McDonald's,9858 S Military Trl,Boynton Beach,FL,33436,US,26.529084,-80.122351,Fast Food Restaurant
McDonald's,9858 S Military Trl,Boynton Beach,FL,33436,US,26.529084,-80.122351,Fast Food Restaurants
McDonald's,5299 33rd St E,Bradenton,FL,34203,US,27.447452000000002,-82.521838,Fast food restaurants
McDonald's,2911 53rd Ave E,Bradenton,FL,34203,US,27.447631,-82.52668100000001,Fast Food Restaurants
McDonald's,2010 S Waukesha St,Bonifay,FL,32425,US,30.775648999999998,-85.68227399999999,Fast Food Restaurant
McDonald's,1610 S Congress Ave,Boynton Beach,FL,33426,US,26.512765,-80.089648,Fast Food Restaurant
McDonald's,1681 Rock Springs Rd,Apopka,FL,32712,US,28.708264,-81.508696,Fast food restaurants
McDonald's,700 S 10th St,Williamsburg,KY,40769,US,36.731453,-84.166241,Fast Food Restaurant
Dairy Queen,10950 Fellsmere Rd,Sebastian,FL,32958,US,27.768328999999998,-80.549402,Ice Cream Shop and Fast Food Restaurant
McDonald's,487 Pendleton Rd,Pendleton,KY,40055,US,38.449673,-85.292527,Fast Food
McDonald's,998 Breckenridge Ln,Louisville,KY,40207,US,38.233964,-85.64014499999999,Fast Food
McDonald's,2450 W New Haven Ave,Melbourne,FL,32904,US,28.079289000000003,-80.661749,Fast Food Restaurants
Dairy Queen,5812 University Blvd W,Jacksonville,FL,32216,US,30.274359000000004,-81.60596899999999,Fast Food Restaurant
Dairy Queen,5812 University Blvd W,Jacksonville,FL,32216,US,30.274359000000004,-81.60596899999999,Fast Food Restaurant and Ice Cream Shop
Dairy Queen,5947 Merrill Rd,Jacksonville,FL,32277,US,30.352039,-81.597484,Fast Food Restaurant
Dairy Queen,8410 Citrus Park Dr,Tampa,FL,33625,US,28.065492,-82.577506,Ice Cream Shop and Fast Food Restaurant Citrus Park Community
Dairy Queen,4599 Gulf Blvd,Saint Petersburg,FL,33706,US,27.72055,-82.739416,Fast Food Restaurants
Dairy Queen,1900 Plaza Dr,Warsaw,IN,46580,US,41.257038,-85.853286,Fast Food Restaurants
Dairy Queen,212 Mill St,Loogootee,IN,47553,US,38.673105,-86.914665,Fast Food Restaurant
Dairy Queen,1839 Cassopolis St,Elkhart,IN,46514,US,41.708771,-85.972073,Fast Food Restaurant
Dairy Queen,1010 S Monticello St,Winamac,IN,46996,US,41.044096,-86.598511,Fast Food Restaurant
Dairy Queen,463 S Elm St,Commerce,GA,30529,US,34.199907,-83.453673,Fast Food Restaurants
Dairy Queen,1519 Norman Berry Dr,Atlanta,GA,30344,US,33.68375,-84.43814,Fast Food
Dairy Queen,1010 Veterans Memorial Hwy SW,Mableton,GA,30126,US,33.818811,-84.58337900000001,Ice Cream Shop and Fast Food Restaurant
Dairy Queen,4400 Ashford Dunwoody Rd NE,Atlanta,GA,30346,US,33.923765,-84.338115,Fast Food Restaurants
Dairy Queen,376 Oak St,Athens,GA,30601,US,33.951792,-83.36300200000001,Fast Food Restaurants
Dairy Queen,1076 W Broad St,Athens,GA,30606,US,33.954404,-83.390363,Fast Food Restaurants
Dairy Queen,4890 Peachtree Industrial Blvd,Norcross,GA,30071,US,33.968101000000004,-84.19494499999999,Fast Food Restaurant
Dairy Queen,415 S Davis St,Nashville,GA,31639,US,31.203375,-83.250665,Fast Food Restaurants
Dairy Queen,2270 S Ridgewood Ave,Daytona Beach,FL,32119,US,29.168440000000004,-81.000414,Fast Food Restaurant
McDonald's,1814 Central Ave,Albany,NY,12205,US,42.730804,-73.847902,Fast Food
McDonald's,1814 Central Ave,Albany,NY,12205,US,42.730804,-73.847902,Fast Food Restaurant
Dairy Queen,1212 S Parrott Ave,Okeechobee,FL,34974,US,27.232108,-80.829964,Fast Food Restaurants
McDonald's,2010 Bartow Ave,Bronx,NY,10475,US,40.869027,-73.830529,Fast Food Restaurant
McDonald's,1997 3rd Ave,New York,NY,10029,US,40.793822,-73.942653,Fast Food
McDonald's,20 Welcher Ave,Peekskill,NY,10566,US,41.270387,-73.935556,Fast Food Restaurant
McDonald's,18 E 42nd St,New York,NY,10017,US,40.752943,-73.980356,Fast Food Restaurant
McDonald's,1724 Middle Country Rd,Centereach,NY,11720,US,40.860103,-73.07307800000001,Fast Food Restaurant
McDonald's,1726 Pine Ave,Niagara Falls,NY,14301,US,43.096744,-79.04016800000001,Fast Food Restaurants
McDonald's,1726 Pine Ave,Niagara Falls,NY,14301,US,43.096744,-79.04016800000001,Fast Food
McDonald's,1531 Fulton St,Brooklyn,NY,11216,US,40.679992,-73.939823,Fast Food Restaurant
McDonald's,17 Ernst Pl,East Aurora,NY,14052,US,42.767682,-78.629373,Fast Food
McDonald's,136 W 3rd St,New York,NY,10012,US,40.730757000000004,-74.001115,Fast Food Restaurant
McDonald's,1651 Broadway,New York,NY,10019,US,40.762606,-73.983729,Fast Food Restaurant
McDonald's,1510 Deer Park Ave,North Babylon,NY,11703,US,40.748132,-73.324162,Fast Food Restaurant
Burger King,50660 Valley Centre Blvd,Saint Clairsville,OH,43950,US,40.074273,-80.872536,Fast Food Restaurant
McDonald's,155 S Broadway,Yonkers,NY,10701,US,40.927281,-73.895971,Fast Food Restaurants
McDonald's,1255 Grand Ave,Baldwin,NY,11510,US,40.679658,-73.614801,Fast Food
McDonald's,1467 Rockaway Pkwy,Brooklyn,NY,11236,US,40.644484000000006,-73.901599,Fast Food Restaurants
McDonald's,1450 Lyell Ave,Rochester,NY,14606,US,43.166182,-77.66158399999999,Fast Food Restaurants
McDonald's,1450 Lyell Ave,Rochester,NY,14606,US,43.166182,-77.66158399999999,Fast Food Restaurant Lyell-Otis
McDonald's,1317 Castle Hill Ave,Bronx,NY,10462,US,40.835001,-73.851924,Fast Food
McDonald's,1380 Broadway,Brooklyn,NY,11221,US,40.68925,-73.921634,Fast Food Restaurants
McDonald's,13 W Suffolk Ave,Central Islip,NY,11722,US,40.790177,-73.20411800000001,Fast food restaurants
McDonald's,1338 Main St,Buffalo,NY,14209,US,42.91018,-78.867002,Fast Food Restaurant
Burger King,1340 E Kemper Rd,Cincinnati,OH,45246,US,39.286460999999996,-84.44905200000001,Fast Food Restaurant
Burger King,101 Plaza Dr,Saint Clairsville,OH,43950,US,40.077473,-80.917412,Fast Food Restaurants
Burger King,7677 Broadview Rd,Independence,OH,44131,US,41.357151,-81.683976,Fast Food Restaurant
Burger King,326 W Main St,Ottawa,OH,45875,US,41.019139,-84.050565,Fast Food Restaurant
Burger King,14101 Cedar Rd,Cleveland,OH,44121,US,41.501359,-81.532359,Fast food restaurants
Burger King,605 W Central Ave,Springboro,OH,45066,US,39.561884,-84.25595600000001,Fast Food Restaurants
Burger King,2115 Michigan St,Sidney,OH,45365,US,40.287771,-84.18685500000001,Fast Food Restaurants
Burger King,5760 Ridge Rd,Cleveland,OH,44129,US,41.405705,-81.734544,Fast Food Restaurants
Burger King,1255 N 21st St,Newark,OH,43055,US,40.082344,-82.428053,Fast Food Restaurant
Burger King,5343 Youngstown Warren Rd,Niles,OH,44446,US,41.212008000000004,-80.756043,Fast Food Restaurant
Burger King,915 N Chapel St,Louisville,OH,44641,US,40.843272999999996,-81.259345,Fast Food Restaurant
Burger King,2296 Scott St,Napoleon,OH,43545,US,41.409842,-84.132003,Fast Food Restaurants
Burger King,15401 W High St,Middlefield,OH,44062,US,41.462919,-81.091988,"Burger Joint, Fast Food Restaurant, and Playground"
Burger King,18000 Bagley Rd,Cleveland,OH,44130,US,41.373042,-81.826072,Fast Food Restaurant
Burger King,1095 S Washington St,Millersburg,OH,44654,US,40.541422999999995,-81.91635600000001,Fast Food Restaurants
Burger King,2828 Medina Rd,Medina,OH,44256,US,41.136223,-81.779399,Fast Food Restaurant and Burger Joint
Burger King,2639 Lincoln Way E,Massillon,OH,44646,US,40.797232,-81.48569499999999,Fast Food Restaurant
Burger King,12 Massillon Marketplace Dr SW,Massillon,OH,44646,US,40.767534000000005,-81.521895,Fast Food Restaurant
Burger King,1022 Ashland Rd,Mansfield,OH,44905,US,40.774042,-82.4796,Fast Food Restaurants
Burger King,2490 Shawnee Rd,Lima,OH,45806,US,40.704117,-84.151401,Fast Food Restaurant and Burger Joint
McDonald's,925 62nd Ave N,Saint Petersburg,FL,33702,US,27.829294,-82.647538,Fast Food Restaurant
McDonald's,300 38th Ave N,Saint Petersburg,FL,33704,US,27.806434999999997,-82.637783,Fast food restaurants
McDonald's,6855 Gulf Blvd,Saint Petersburg,FL,33706,US,27.738689,-82.748632,Fast Food Restaurants
McDonald's,3501 34th St S,Saint Petersburg,FL,33711,US,27.736037,-82.679358,Fast Food Restaurant
McDonald's,5371 Lake Michigan Dr,Allendale,MI,49401,US,42.972482,-85.918407,Fast Food Restaurants
McDonald's,1422 W Jefferson St,Quincy,FL,32351,US,30.587528000000002,-84.594174,Fast Food
McDonald's,2601 Thonotosassa Rd,Plant City,FL,33563,US,28.025358,-82.149999,Fast Food Restaurants
McDonald's,6927 Silver Star Rd,Orlando,FL,32818,US,28.577995,-81.474828,Fast Food
McDonald's,717 Harrison Ave,Panama City,FL,32401,US,30.160953999999997,-85.660335,Fast Food Restaurant Downtown
McDonald's,2120 W Fairfield Dr,Pensacola,FL,32505,US,30.445386,-87.241036,Fast Food Restaurant
McDonald's,2120 W Fairfield Dr,Pensacola,FL,32505,US,30.445386,-87.241036,Fast Food
McDonald's,12480 Pines Blvd,Hollywood,FL,33027,US,26.007641,-80.313251,Fast Food Restaurant
McDonald's,699 10th St E,Palmetto,FL,34221,US,27.521155,-82.557637,Fast Food Restaurant
McDonald's,1040 Malabar Rd NE,Palm Bay,FL,32907,US,27.998677,-80.642289,Fast Food Restaurant
McDonald's,8060 S Orange Ave,Orlando,FL,32809,US,28.452664000000002,-81.364823,Fast Food
McDonald's,6003 W Vernor Hwy,Detroit,MI,48209,US,42.316084000000004,-83.10601199999999,Fast Food Restaurant and American Restaurant Mexicantown - Southwest Detroit
McDonald's,6003 W Vernor Hwy,Detroit,MI,48209,US,42.316084000000004,-83.10601199999999,Fast Food Restaurant
McDonald's,56915 Van Dyke Ave,Utica,MI,48316,US,42.713055,-83.0353,Fast Food Restaurant
McDonald's,5500 W D Ave,Kalamazoo,MI,49009,US,42.375811,-85.669864,Fast Food Restaurants
McDonald's,5625 Sashabaw Rd,Clarkston,MI,48346,US,42.72123,-83.379183,Fast Food Restaurants
McDonald's,5375 E Court St N,Burton,MI,48509,US,43.018913,-83.601876,Fast Food Restaurant
McDonald's,5530 Gull Rd,Kalamazoo,MI,49048,US,42.323392,-85.521877,Fast Food Restaurants
McDonald's,520 E Walton Blvd,Pontiac,MI,48340,US,42.677419,-83.281868,Fast Food Restaurant
McDonald's,5008 State St,Saginaw,MI,48603,US,43.436839,-84.014903,Fast Food Restaurants
McDonald's,5225 N Grand River Ave,Lansing,MI,48906,US,42.769534,-84.600668,Fast Food Restaurants
McDonald's,5225 N Grand River Ave,Lansing,MI,48906,US,42.769534,-84.600668,Fast Food Restaurant
McDonald's,531 68th St SW,Grand Rapids,MI,49548,US,42.840913,-85.67575699999999,Fast Food Restaurant
McDonald's,478 N Main St,Frankenmuth,MI,48734,US,43.341157,-83.738219,Fast Food Restaurant
McDonald's,4885 Garfield Rd,Auburn,MI,48611,US,43.59953,-84.089504,Fast Food Restaurant
McDonald's,4885 Garfield Rd,Auburn,MI,48611,US,43.59953,-84.089504,Fast Food Restaurants
McDonald's,3814 Plainfield Ave NE,Grand Rapids,MI,49525,US,43.032558,-85.625024,Fast Food Restaurant
McDonald's,450 W Sanilac Rd,Sandusky,MI,48471,US,43.420893,-82.847988,Fast Food Restaurants
McDonald's,4596 32nd Ave,Hudsonville,MI,49426,US,42.854807,-85.86107700000001,Fast Food Restaurant
McDonald's,4310 Stadium Dr,Kalamazoo,MI,49008,US,42.270723,-85.640648,Fast Food Restaurant
McDonald's,4315 Lake Michigan Dr NW,Grand Rapids,MI,49534,US,42.972252000000005,-85.774162,Fast Food Restaurant
McDonald's,4315 Lake Michigan Dr NW,Grand Rapids,MI,49534,US,42.972252000000005,-85.774162,Fast Food Restaurants
McDonald's,4240 E 14 Mile Rd,Warren,MI,48092,US,42.535529,-83.065127,Fast Food Restaurant
McDonald's,4180 Fort St,Lincoln Park,MI,48146,US,42.222747999999996,-83.181445,Fast Food Restaurant
McDonald's,3719 Davison Rd,Flint,MI,48506,US,43.033107,-83.639926,Fast Food Restaurants
McDonald's,415 28th St SE,Grand Rapids,MI,49548,US,42.912842,-85.656138,Fast Food Restaurant
McDonald's,4131 W Pierson Rd,Flint,MI,48504,US,43.060634,-83.758043,Fast Food
McDonald's,4141 17 Mile Rd NE,Cedar Springs,MI,49319,US,43.219901,-85.567583,Fast Food Restaurants
McDonald's,39700 Five Mile Rd,Plymouth,MI,48170,US,42.395953999999996,-83.435564,Fast Food
McDonald's,39700 Five Mile Rd,Plymouth,MI,48170,US,42.395953999999996,-83.435564,Fast Food Restaurants
McDonald's,401 W Us Highway 2,Norway,MI,49870,US,45.787679,-87.91586099999999,Fast Food Restaurant
McDonald's,3950 Baldwin Rd,Auburn Hills,MI,48326,US,42.701584999999994,-83.306538,Fast food restaurants
McDonald's,3900 S Sprinkle Rd,Kalamazoo,MI,49001,US,42.252592,-85.53089,Fast Food Restaurants
McDonald's,3917 Alpine Ave NW,Comstock Park,MI,49321,US,43.034440000000004,-85.689646,Fast Food Restaurants
McDonald's,3700 Dixie Hwy,Saginaw,MI,48601,US,43.398503000000005,-83.910855,Fast Food Restaurants
McDonald's,3700 Dixie Hwy,Saginaw,MI,48601,US,43.398503000000005,-83.910855,Fast Food Restaurant
McDonald's,3355 West Rd,Trenton,MI,48183,US,42.141018,-83.209491,Fast Food
McDonald's,22785 M 86,Centreville,MI,49032,US,41.922309000000006,-85.51207600000001,Fast Food
McDonald's,30807 Woodward Ave,Royal Oak,MI,48073,US,42.515692,-83.184326,Fast Food
McDonald's,2829 W 14 Mile Rd,Royal Oak,MI,48073,US,42.532578,-83.180447,Fast Food Restaurant
McDonald's,2930 Tittabawassee Rd,Saginaw,MI,48604,US,43.480022,-83.973321,Fast food restaurants
McDonald's,2775 Eaton Rapids Rd,Lansing,MI,48911,US,42.662531,-84.59128299999999,Fast Food
McDonald's,26730 Eureka Rd,Taylor,MI,48180,US,42.196571,-83.299251,Fast Food Restaurant
McDonald's,2727 28th St SW,Wyoming,MI,49519,US,42.91381,-85.732416,Fast Food Restaurant
McDonald's,2652 Alpine Ave NW,Grand Rapids,MI,49544,US,43.01017,-85.68874100000001,Fast Food Restaurant
McDonald's,23333 Eureka Rd,Taylor,MI,48180,US,42.197773,-83.259322,Fast Food Restaurant
McDonald's,2468 S Airport Rd W,Traverse City,MI,49684,US,44.733567,-85.62477700000001,Fast Food Restaurant
McDonald's,22333 E 9 Mile Rd,Saint Clair Shores,MI,48080,US,42.46653,-82.896297,Fast Food Restaurant
McDonald's,22172 West Rd,Trenton,MI,48183,US,42.138674,-83.248653,Fast Food Restaurant
McDonald's,2234 Orchard Lake Rd,Keego Harbor,MI,48320,US,42.612451,-83.328088,Fast Food Restaurant
McDonald's,2205 W Grand River Ave,Howell,MI,48843,US,42.614761,-83.95943199999999,Fast food restaurants
Subway,16 W Ohio St,Chicago,IL,60610,US,41.89245,-87.62873499999999,Fast Food
Subway,5853 S Kedzie Ave,Chicago,IL,60629,US,41.787146,-87.70338000000001,Fast Food
Subway,701 Sutter St,San Francisco,CA,94109,US,37.788837,-122.412042,Fast Food
Subway,4019 N Lincoln Ave,Chicago,IL,60618,US,41.954921999999996,-87.67904399999999,Fast Food
Subway,2750 W Devon Ave,Chicago,IL,60659,US,41.997572,-87.698863,Fast Food
